# PLFchr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Tue May 28 07:03:21 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.32450 1 2 0.67550 2 2
 52 0.49039 1 3 0.50961 1 3
 53 0.18696 0 2 0.81304 2 2
 54 0.38119 1 3 0.61881 2 3
 55 0.14120 0 3 0.85880 2 3
 56 0.24250 1 3 0.75750 3 3
 57 0.19688 1 4 0.80312 4 4
 58 0.23836 0 2 0.76164 1 2
 59 0.33648 1 4 0.66352 3 4
 60 0.25457 1 4 0.74543 3 4
 61 0.21636 0 2 0.78364 2 2
 62 0.27652 1 3 0.72348 2 3
 63 0.18526 1 3 0.81474 2 3
 64 0.13382 0 3 0.86618 3 3
 65 0.18545 1 3 0.81455 2 3
 66 0.21214 1 3 0.78786 2 3
 67 0.16118 0 3 0.83882 3 3
 68 0.11301 0 3 0.88699 3 3
 69 0.08379 0 2 0.91621 2 2
 70 0.00000 0 2 1.00000 2 2
 71 0.15108 0 2 0.84892 1 2
 72 0.00000 0 1 1.00000 1 1
 73 0.07146 0 2 0.92854 2 2
 74 0.06740 0 3 0.93260 3 3
 75 0.03264 0 2 0.96736 1 2
 76 0.00000 0 2 1.00000 2 2
 77 0.00000 0 2 1.00000 2 2
 78 0.04568 0 1 0.95432 1 1
 79 0.08816 0 1 0.91184 1 1
 80 0.07058 0 2 0.92942 1 2
 81 0.10250 0 1 0.89750 1 1
 82 0.00000 0 1 1.00000 1 1
 83 0.08249 0 1 0.91751 1 1
 84 0.09828 0 1 0.90172 1 1
 85 0.10955 0 1 0.89045 1 1
 86 0.00000 0 1 1.00000 1 1
 87 0.00000 0 1 1.00000 1 1
 88 0.00000 0 0 1.00000 0 0
 89 0.00000 0 1 1.00000 1 1
 90 0.00000 0 0 1.00000 0 0
 91 0.00000 0 0 1.00000 0 0
 92 NaNq 0 0 NaNq 0 0
 93 NaNq 0 0 NaNq 0 0
 94 NaNq 0 0 NaNq 0 0
 95 0.33965 0 0 0.66035 0 0
 96 NaNq 0 0 NaNq 0 0
 97 0.00000 0 0 1.00000 0 0
 98 0.00000 0 0 1.00000 0 0
 99 NaNq 0 0 NaNq 0 0
 100 0.00000 0 0 1.00000 0 0
